,Usage_kWh,Lagging_Current_Reactive.Power_kVarh,Leading_Current_Reactive_Power_kVarh,CO2(tCO2),Lagging_Current_Power_Factor,Leading_Current_Power_Factor,NSM,WeekStatus_Weekday,WeekStatus_Weekend,Day_of_week_Friday,Day_of_week_Monday,Day_of_week_Saturday,Day_of_week_Sunday,Day_of_week_Thursday,Day_of_week_Tuesday,Day_of_week_Wednesday,Load_Type_Light_Load,Load_Type_Maximum_Load,Load_Type_Medium_Load
34830,3.31,0.0,13.93,0.0,100.0,23.12,71100,False,True,False,False,True,False,False,False,False,True,False,False
34831,3.71,0.0,17.24,0.0,100.0,21.04,72000,False,True,False,False,True,False,False,False,False,True,False,False
34832,4.36,0.0,20.88,0.0,100.0,20.44,72900,False,True,False,False,True,False,False,False,False,True,False,False
34833,4.28,0.0,20.99,0.0,100.0,19.98,73800,False,True,False,False,True,False,False,False,False,True,False,False
34834,4.14,0.0,20.99,0.0,100.0,19.35,74700,False,True,False,False,True,False,False,False,False,True,False,False
34835,4.1,0.0,20.92,0.0,100.0,19.23,75600,False,True,False,False,True,False,False,False,False,True,False,False
34836,4.07,0.0,20.88,0.0,100.0,19.13,76500,False,True,False,False,True,False,False,False,False,True,False,False
34837,3.85,0.0,18.47,0.0,100.0,20.41,77400,False,True,False,False,True,False,False,False,False,True,False,False
34838,3.46,0.0,13.79,0.0,100.0,24.34,78300,False,True,False,False,True,False,False,False,False,True,False,False
34839,3.31,0.0,13.72,0.0,100.0,23.45,79200,False,True,False,False,True,False,False,False,False,True,False,False
34840,3.13,2.74,0.29,0.0,75.24,99.57,80100,False,True,False,False,True,False,False,False,False,True,False,False
34841,3.13,2.92,0.0,0.0,73.12,100.0,81000,False,True,False,False,True,False,False,False,False,True,False,False
34842,3.13,2.77,0.0,0.0,74.89,100.0,81900,False,True,False,False,True,False,False,False,False,True,False,False
34843,3.17,2.74,0.0,0.0,75.66,100.0,82800,False,True,False,False,True,False,False,False,False,True,False,False
34844,3.06,2.23,0.04,0.0,80.82,99.99,83700,False,True,False,False,True,False,False,False,False,True,False,False
34845,2.99,2.02,0.11,0.0,82.86,99.93,84600,False,True,False,False,True,False,False,False,False,True,False,False
34846,3.42,2.38,0.07,0.0,82.08,99.98,85500,False,True,False,False,True,False,False,False,False,True,False,False
34847,4.28,2.92,0.0,0.0,82.61,100.0,0,False,True,False,False,True,False,False,False,False,True,False,False
34848,3.92,3.06,0.04,0.0,78.83,99.99,900,False,True,False,False,False,True,False,False,False,True,False,False
34849,3.82,3.2,0.04,0.0,76.66,99.99,1800,False,True,False,False,False,True,False,False,False,True,False,False
34850,3.74,3.31,0.04,0.0,74.88,99.99,2700,False,True,False,False,False,True,False,False,False,True,False,False
34851,3.78,3.28,0.0,0.0,75.53,100.0,3600,False,True,False,False,False,True,False,False,False,True,False,False
34852,3.42,2.95,0.0,0.0,75.72,100.0,4500,False,True,False,False,False,True,False,False,False,True,False,False
34853,3.17,2.38,0.0,0.0,79.97,100.0,5400,False,True,False,False,False,True,False,False,False,True,False,False
34854,3.02,2.34,0.0,0.0,79.05,100.0,6300,False,True,False,False,False,True,False,False,False,True,False,False
34855,3.1,2.56,0.0,0.0,77.11,100.0,7200,False,True,False,False,False,True,False,False,False,True,False,False
34856,3.06,2.48,0.0,0.0,77.69,100.0,8100,False,True,False,False,False,True,False,False,False,True,False,False
34857,3.1,2.56,0.0,0.0,77.11,100.0,9000,False,True,False,False,False,True,False,False,False,True,False,False
34858,3.13,2.59,0.0,0.0,77.04,100.0,9900,False,True,False,False,False,True,False,False,False,True,False,False
34859,3.1,2.63,0.0,0.0,76.25,100.0,10800,False,True,False,False,False,True,False,False,False,True,False,False
34860,3.13,2.81,0.0,0.0,74.41,100.0,11700,False,True,False,False,False,True,False,False,False,True,False,False
34861,3.6,3.56,0.0,0.0,71.1,100.0,12600,False,True,False,False,False,True,False,False,False,True,False,False
34862,4.86,3.89,0.0,0.0,78.07,100.0,13500,False,True,False,False,False,True,False,False,False,True,False,False
34863,3.85,3.85,0.0,0.0,70.71,100.0,14400,False,True,False,False,False,True,False,False,False,True,False,False
34864,3.82,3.85,0.0,0.0,70.43,100.0,15300,False,True,False,False,False,True,False,False,False,True,False,False
34865,3.82,3.96,0.0,0.0,69.43,100.0,16200,False,True,False,False,False,True,False,False,False,True,False,False
34866,3.46,3.17,0.0,0.0,73.73,100.0,17100,False,True,False,False,False,True,False,False,False,True,False,False
34867,3.17,2.59,0.0,0.0,77.44,100.0,18000,False,True,False,False,False,True,False,False,False,True,False,False
34868,3.13,2.52,0.0,0.0,77.89,100.0,18900,False,True,False,False,False,True,False,False,False,True,False,False
34869,3.1,2.56,0.0,0.0,77.11,100.0,19800,False,True,False,False,False,True,False,False,False,True,False,False
34870,3.1,2.48,0.0,0.0,78.09,100.0,20700,False,True,False,False,False,True,False,False,False,True,False,False
34871,3.1,2.48,0.0,0.0,78.09,100.0,21600,False,True,False,False,False,True,False,False,False,True,False,False
34872,3.13,2.59,0.0,0.0,77.04,100.0,22500,False,True,False,False,False,True,False,False,False,True,False,False
34873,3.13,2.66,0.0,0.0,76.2,100.0,23400,False,True,False,False,False,True,False,False,False,True,False,False
34874,3.1,2.88,0.0,0.0,73.26,100.0,24300,False,True,False,False,False,True,False,False,False,True,False,False
34875,3.82,4.03,0.0,0.0,68.79,100.0,25200,False,True,False,False,False,True,False,False,False,True,False,False
34876,4.36,3.85,0.0,0.0,74.96,100.0,26100,False,True,False,False,False,True,False,False,False,True,False,False
34877,4.97,3.67,0.0,0.0,80.44,100.0,27000,False,True,False,False,False,True,False,False,False,True,False,False
34878,3.96,3.56,0.0,0.0,74.37,100.0,27900,False,True,False,False,False,True,False,False,False,True,False,False
34879,3.46,3.42,0.0,0.0,71.12,100.0,28800,False,True,False,False,False,True,False,False,False,True,False,False
34880,3.06,2.59,0.0,0.0,76.33,100.0,29700,False,True,False,False,False,True,False,False,False,True,False,False
34881,3.06,2.84,0.0,0.0,73.3,100.0,30600,False,True,False,False,False,True,False,False,False,True,False,False
34882,3.17,1.26,3.17,0.0,92.93,70.71,31500,False,True,False,False,False,True,False,False,False,True,False,False
34883,3.28,0.0,13.9,0.0,100.0,22.97,32400,False,True,False,False,False,True,False,False,False,True,False,False
34884,3.35,0.0,13.5,0.0,100.0,24.08,33300,False,True,False,False,False,True,False,False,False,True,False,False
34885,3.38,0.0,13.25,0.0,100.0,24.72,34200,False,True,False,False,False,True,False,False,False,True,False,False
34886,3.35,0.0,13.28,0.0,100.0,24.46,35100,False,True,False,False,False,True,False,False,False,True,False,False
34887,3.46,0.0,13.21,0.0,100.0,25.34,36000,False,True,False,False,False,True,False,False,False,True,False,False
34888,3.38,0.0,13.32,0.0,100.0,24.6,36900,False,True,False,False,False,True,False,False,False,True,False,False
34889,4.0,0.0,19.66,0.0,100.0,19.94,37800,False,True,False,False,False,True,False,False,False,True,False,False
34890,4.1,0.0,20.23,0.0,100.0,19.86,38700,False,True,False,False,False,True,False,False,False,True,False,False
34891,4.1,0.0,20.09,0.0,100.0,20.0,39600,False,True,False,False,False,True,False,False,False,True,False,False
34892,4.28,0.0,19.98,0.0,100.0,20.95,40500,False,True,False,False,False,True,False,False,False,True,False,False
34893,4.61,0.0,19.87,0.0,100.0,22.6,41400,False,True,False,False,False,True,False,False,False,True,False,False
34894,3.56,0.0,14.22,0.0,100.0,24.29,42300,False,True,False,False,False,True,False,False,False,True,False,False
34895,3.42,0.0,12.89,0.0,100.0,25.64,43200,False,True,False,False,False,True,False,False,False,True,False,False
34896,3.46,0.0,12.74,0.0,100.0,26.21,44100,False,True,False,False,False,True,False,False,False,True,False,False
34897,3.46,0.0,12.89,0.0,100.0,25.92,45000,False,True,False,False,False,True,False,False,False,True,False,False
34898,3.31,0.0,13.64,0.0,100.0,23.58,45900,False,True,False,False,False,True,False,False,False,True,False,False
34899,3.28,0.0,13.79,0.0,100.0,23.14,46800,False,True,False,False,False,True,False,False,False,True,False,False
34900,3.2,0.0,13.93,0.0,100.0,22.39,47700,False,True,False,False,False,True,False,False,False,True,False,False
34901,3.24,0.0,14.11,0.0,100.0,22.38,48600,False,True,False,False,False,True,False,False,False,True,False,False
34902,3.24,0.0,14.15,0.0,100.0,22.32,49500,False,True,False,False,False,True,False,False,False,True,False,False
34903,4.03,0.0,21.17,0.0,100.0,18.7,50400,False,True,False,False,False,True,False,False,False,True,False,False
34904,4.0,0.0,21.1,0.0,100.0,18.63,51300,False,True,False,False,False,True,False,False,False,True,False,False
34905,4.03,0.0,21.06,0.0,100.0,18.79,52200,False,True,False,False,False,True,False,False,False,True,False,False
34906,4.82,0.0,21.13,0.0,100.0,22.24,53100,False,True,False,False,False,True,False,False,False,True,False,False
34907,4.1,0.0,17.46,0.0,100.0,22.86,54000,False,True,False,False,False,True,False,False,False,True,False,False
34908,3.31,0.0,13.93,0.0,100.0,23.12,54900,False,True,False,False,False,True,False,False,False,True,False,False
34909,3.24,0.0,13.9,0.0,100.0,22.7,55800,False,True,False,False,False,True,False,False,False,True,False,False
34910,3.24,0.0,13.93,0.0,100.0,22.65,56700,False,True,False,False,False,True,False,False,False,True,False,False
34911,3.35,0.0,13.93,0.0,100.0,23.38,57600,False,True,False,False,False,True,False,False,False,True,False,False
34912,3.31,0.0,13.97,0.0,100.0,23.06,58500,False,True,False,False,False,True,False,False,False,True,False,False
34913,3.35,0.0,14.08,0.0,100.0,23.15,59400,False,True,False,False,False,True,False,False,False,True,False,False
34914,3.24,0.0,14.15,0.0,100.0,22.32,60300,False,True,False,False,False,True,False,False,False,True,False,False
34915,3.24,0.0,14.29,0.0,100.0,22.11,61200,False,True,False,False,False,True,False,False,False,True,False,False
34916,3.42,0.0,17.03,0.0,100.0,19.69,62100,False,True,False,False,False,True,False,False,False,True,False,False
34917,4.0,0.0,21.67,0.0,100.0,18.15,63000,False,True,False,False,False,True,False,False,False,True,False,False
34918,4.75,0.0,21.71,0.0,100.0,21.37,63900,False,True,False,False,False,True,False,False,False,True,False,False
34919,4.68,0.0,16.45,0.0,100.0,27.36,64800,False,True,False,False,False,True,False,False,False,True,False,False
34920,3.89,0.0,10.76,0.0,100.0,34.0,65700,False,True,False,False,False,True,False,False,False,True,False,False
34921,3.53,0.0,11.52,0.0,100.0,29.3,66600,False,True,False,False,False,True,False,False,False,True,False,False
34922,3.2,0.0,14.58,0.0,100.0,21.44,67500,False,True,False,False,False,True,False,False,False,True,False,False
34923,3.28,0.0,14.51,0.0,100.0,22.05,68400,False,True,False,False,False,True,False,False,False,True,False,False
34924,3.24,0.0,14.47,0.0,100.0,21.85,69300,False,True,False,False,False,True,False,False,False,True,False,False
34925,3.24,0.0,14.44,0.0,100.0,21.89,70200,False,True,False,False,False,True,False,False,False,True,False,False
34926,3.2,0.0,14.4,0.0,100.0,21.69,71100,False,True,False,False,False,True,False,False,False,True,False,False
34927,3.24,0.0,14.44,0.0,100.0,21.89,72000,False,True,False,False,False,True,False,False,False,True,False,False
34928,3.31,0.0,14.4,0.0,100.0,22.4,72900,False,True,False,False,False,True,False,False,False,True,False,False
34929,3.24,0.0,14.47,0.0,100.0,21.85,73800,False,True,False,False,False,True,False,False,False,True,False,False
34930,3.78,0.0,19.51,0.0,100.0,19.02,74700,False,True,False,False,False,True,False,False,False,True,False,False
34931,4.32,0.0,21.6,0.0,100.0,19.61,75600,False,True,False,False,False,True,False,False,False,True,False,False
34932,4.07,0.0,21.49,0.0,100.0,18.61,76500,False,True,False,False,False,True,False,False,False,True,False,False
34933,4.07,0.0,21.53,0.0,100.0,18.57,77400,False,True,False,False,False,True,False,False,False,True,False,False
34934,4.03,0.0,21.67,0.0,100.0,18.28,78300,False,True,False,False,False,True,False,False,False,True,False,False
34935,4.0,0.0,21.2,0.0,100.0,18.54,79200,False,True,False,False,False,True,False,False,False,True,False,False
34936,3.2,2.23,0.54,0.0,82.04,98.61,80100,False,True,False,False,False,True,False,False,False,True,False,False
34937,2.99,2.23,0.04,0.0,80.16,99.99,81000,False,True,False,False,False,True,False,False,False,True,False,False
34938,3.1,2.2,0.04,0.0,81.55,99.99,81900,False,True,False,False,False,True,False,False,False,True,False,False
34939,3.02,2.12,0.07,0.0,81.85,99.97,82800,False,True,False,False,False,True,False,False,False,True,False,False
34940,2.95,1.91,0.25,0.0,83.94,99.64,83700,False,True,False,False,False,True,False,False,False,True,False,False
34941,2.99,1.84,0.29,0.0,85.17,99.53,84600,False,True,False,False,False,True,False,False,False,True,False,False
34942,2.92,1.87,0.29,0.0,84.21,99.51,85500,False,True,False,False,False,True,False,False,False,True,False,False
34943,3.1,1.91,0.29,0.0,85.14,99.57,0,False,True,False,False,False,True,False,False,False,True,False,False
34944,3.64,2.34,0.0,0.0,84.12,100.0,900,True,False,False,True,False,False,False,False,False,True,False,False
34945,3.31,2.2,0.11,0.0,83.28,99.94,1800,True,False,False,True,False,False,False,False,False,True,False,False
34946,3.49,2.48,0.22,0.0,81.52,99.8,2700,True,False,False,True,False,False,False,False,False,True,False,False
34947,3.71,2.84,0.18,0.0,79.41,99.88,3600,True,False,False,True,False,False,False,False,False,True,False,False
34948,3.78,2.84,0.22,0.0,79.95,99.83,4500,True,False,False,True,False,False,False,False,False,True,False,False
34949,3.71,2.92,0.14,0.0,78.58,99.93,5400,True,False,False,True,False,False,False,False,False,True,False,False
34950,3.67,2.92,0.18,0.0,78.25,99.88,6300,True,False,False,True,False,False,False,False,False,True,False,False
34951,3.02,2.02,0.14,0.0,83.12,99.89,7200,True,False,False,True,False,False,False,False,False,True,False,False
34952,2.99,1.98,0.18,0.0,83.38,99.82,8100,True,False,False,True,False,False,False,False,False,True,False,False
34953,3.06,2.05,0.14,0.0,83.08,99.9,9000,True,False,False,True,False,False,False,False,False,True,False,False
34954,3.02,2.12,0.11,0.0,81.85,99.93,9900,True,False,False,True,False,False,False,False,False,True,False,False
34955,3.06,2.09,0.11,0.0,82.58,99.94,10800,True,False,False,True,False,False,False,False,False,True,False,False
34956,3.02,2.09,0.11,0.0,82.23,99.93,11700,True,False,False,True,False,False,False,False,False,True,False,False
34957,3.46,2.63,0.04,0.0,79.61,99.99,12600,True,False,False,True,False,False,False,False,False,True,False,False
34958,3.74,2.92,0.04,0.0,78.82,99.99,13500,True,False,False,True,False,False,False,False,False,True,False,False
34959,3.06,2.2,0.07,0.0,81.19,99.97,14400,True,False,False,True,False,False,False,False,False,True,False,False
34960,3.74,3.1,0.11,0.0,76.99,99.96,15300,True,False,False,True,False,False,False,False,False,True,False,False
34961,3.74,3.06,0.07,0.0,77.4,99.98,16200,True,False,False,True,False,False,False,False,False,True,False,False
34962,3.78,3.02,0.11,0.0,78.13,99.96,17100,True,False,False,True,False,False,False,False,False,True,False,False
34963,3.78,2.99,0.18,0.0,78.43,99.89,18000,True,False,False,True,False,False,False,False,False,True,False,False
34964,3.56,2.74,0.14,0.0,79.25,99.92,18900,True,False,False,True,False,False,False,False,False,True,False,False
34965,2.99,2.05,0.14,0.0,82.48,99.89,19800,True,False,False,True,False,False,False,False,False,True,False,False
34966,3.02,2.02,0.14,0.0,83.12,99.89,20700,True,False,False,True,False,False,False,False,False,True,False,False
34967,2.95,1.91,0.25,0.0,83.94,99.64,21600,True,False,False,True,False,False,False,False,False,True,False,False
34968,3.02,1.91,0.25,0.0,84.52,99.66,22500,True,False,False,True,False,False,False,False,False,True,False,False
34969,2.99,1.98,0.18,0.0,83.38,99.82,23400,True,False,False,True,False,False,False,False,False,True,False,False
34970,3.02,2.12,0.11,0.0,81.85,99.93,24300,True,False,False,True,False,False,False,False,False,True,False,False
34971,3.74,3.02,0.0,0.0,77.8,100.0,25200,True,False,False,True,False,False,False,False,False,True,False,False
34972,3.17,2.27,0.11,0.0,81.3,99.94,26100,True,False,False,True,False,False,False,False,False,True,False,False
34973,2.95,1.84,0.25,0.0,84.85,99.64,27000,True,False,False,True,False,False,False,False,False,True,False,False
34974,3.56,2.38,0.32,0.0,83.13,99.6,27900,True,False,False,True,False,False,False,False,False,True,False,False
34975,3.64,2.41,0.32,0.0,83.38,99.62,28800,True,False,False,True,False,False,False,False,False,True,False,False
34976,3.6,2.48,0.32,0.0,82.35,99.61,29700,True,False,False,True,False,False,False,False,False,True,False,False
34977,3.74,3.02,0.07,0.0,77.8,99.98,30600,True,False,False,True,False,False,False,False,False,True,False,False
34978,3.74,1.26,5.29,0.0,94.77,57.73,31500,True,False,False,True,False,False,False,False,False,True,False,False
